file_id,gender,age,race,race4,hair_color
43941,Male,50-59,White,White,gray
52398,Female,70+,Southeast Asian,Asian,gray
54029,Male,3-9,White,White,blond
32583,Male,60-69,White,White,gray
62978,Female,3-9,White,White,blond
25753,Male,20-29,White,Black,brown
49917,Male,50-59,White,White,gray
45053,Female,50-59,White,White,blond
24318,Male,30-39,White,White,brown
20440,Male,20-29,White,White,brown
50020,Female,70+,White,White,blond
44724,Female,3-9,White,White,brown
66769,Male,3-9,Southeast Asian,Asian,brown
66204,Male,20-29,White,White,blond
01344,Male,10-19,Southeast Asian,Asian,black
54988,Female,3-9,White,White,blond
60470,Female,10-19,White,Asian,brown
09159,Male,50-59,White,Asian,gray
27550,Male,0-2,White,White,brown
09359,Male,40-49,White,White,brown
52430,Male,40-49,Southeast Asian,Asian,gray
15478,Male,20-29,White,White,brown
28227,Male,20-29,Black,Black,black
07310,Male,3-9,White,White,blond
01614,Female,10-19,Southeast Asian,Asian,brown
02692,Male,40-49,White,White,brown
49098,Male,30-39,White,White,brown
23705,Male,50-59,White,White,gray
62014,Male,40-49,White,White,brown
42489,Male,30-39,Indian,White,brown
49547,Female,40-49,White,White,brown
01868,Male,30-39,East Asian,Asian,black
53634,Female,10-19,Southeast Asian,Asian,brown
48438,Male,50-59,Black,Black,bald
18924,Male,3-9,White,White,brown
06819,Male,20-29,White,White,brown
64393,Female,3-9,White,White,brown
45080,Male,20-29,White,White,brown
02296,Male,20-29,White,White,black
51161,Male,10-19,Indian,Indian,black
28799,Male,0-2,White,White,blond
46486,Male,10-19,White,White,black
36469,Male,40-49,White,White,brown
68182,Male,20-29,White,White,brown
37337,Male,20-29,Middle Eastern,White,brown
66316,Male,40-49,White,White,brown
13432,Male,60-69,White,White,blond
62416,Male,20-29,White,White,brown
67485,Female,20-29,East Asian,Asian,black
20891,Male,20-29,White,White,brown
48716,Male,60-69,White,White,gray
15027,Male,30-39,Latino_Hispanic,White,black
23082,Male,60-69,White,White,blond
67011,Male,20-29,East Asian,Asian,black
28050,Female,3-9,East Asian,Asian,brown
37413,Male,30-39,White,Black,bald
40663,Male,20-29,White,White,black
62362,Male,30-39,White,White,brown
53255,Female,20-29,White,White,brown
12450,Male,20-29,White,White,brown
56141,Male,3-9,Southeast Asian,Asian,brown
16890,Female,70+,East Asian,Asian,gray
09391,Male,50-59,White,White,brown
60116,Male,20-29,Southeast Asian,Asian,brown
57526,Male,20-29,Black,Black,black
58548,Female,3-9,White,White,brown
63503,Male,10-19,White,White,brown
36583,Male,0-2,White,White,blond
51916,Female,20-29,White,White,brown
32502,Male,10-19,East Asian,Asian,brown
01053,Male,30-39,White,White,brown
21228,Female,20-29,Southeast Asian,Asian,black
18512,Male,20-29,White,White,brown
42574,Male,30-39,Middle Eastern,White,brown
19924,Male,30-39,Latino_Hispanic,White,black
65498,Male,0-2,White,White,red
40190,Female,3-9,Southeast Asian,Asian,black
65313,Male,20-29,White,White,brown
51625,Male,70+,White,White,gray
58829,Female,20-29,White,White,brown
42298,Female,3-9,East Asian,Asian,brown
33905,Male,30-39,White,White,gray
65534,Male,50-59,White,White,bald
13848,Male,20-29,Latino_Hispanic,White,black
07470,Male,0-2,Southeast Asian,Asian,brown
30053,Male,3-9,East Asian,Asian,black
46415,Female,3-9,Southeast Asian,Asian,brown
17883,Female,70+,Black,Black,black
11671,Male,40-49,Latino_Hispanic,White,brown
25144,Male,20-29,White,White,brown
09533,Male,30-39,White,White,brown
63729,Male,40-49,Latino_Hispanic,White,gray
45614,Male,40-49,White,White,brown
61368,Male,30-39,White,White,bald
12806,Male,3-9,East Asian,Asian,brown
10024,Male,10-19,East Asian,Asian,black
44155,Male,10-19,White,White,brown
68157,Female,3-9,White,White,brown
60575,Male,50-59,Indian,Indian,black
58051,Male,20-29,White,White,brown
24478,Male,60-69,White,White,bald
46610,Female,20-29,Latino_Hispanic,Black,brown
15962,Female,10-19,Latino_Hispanic,Asian,black
06428,Male,20-29,East Asian,Asian,black
15210,Male,60-69,White,White,brown
35436,Male,40-49,Black,Black,black
61952,Male,20-29,Black,Black,black
44101,Male,10-19,White,Asian,brown
00835,Male,10-19,White,White,brown
20598,Female,0-2,White,White,brown
40682,Male,10-19,Indian,Indian,brown
21958,Male,3-9,East Asian,White,brown
05889,Male,3-9,Southeast Asian,Asian,black
35249,Male,20-29,East Asian,White,brown
45838,Male,30-39,White,Asian,brown
54904,Male,20-29,White,White,brown
41922,Male,3-9,East Asian,Asian,brown
44016,Male,50-59,Black,Black,bald
28457,Male,50-59,White,White,black
04844,Male,0-2,White,White,blond
58857,Female,70+,White,White,gray
65660,Male,3-9,Black,Black,blond
66684,Male,20-29,White,White,brown
28950,Male,3-9,White,White,brown
05450,Male,20-29,Black,Black,black
02426,Male,30-39,White,White,brown
09472,Female,40-49,White,White,brown
37216,Male,40-49,Black,Black,bald
55781,Female,0-2,White,White,brown
35508,Male,40-49,White,White,brown
03516,Male,20-29,White,White,brown
27451,Male,20-29,East Asian,Asian,black
58901,Male,20-29,White,White,brown
54807,Male,20-29,White,White,black
66905,Male,50-59,White,White,gray
20153,Male,20-29,White,White,brown
18610,Female,40-49,White,Asian,brown
61298,Male,3-9,White,White,blond
59696,Male,60-69,White,White,gray
07226,Female,3-9,East Asian,Asian,black
65453,Male,40-49,White,White,brown
45939,Male,30-39,White,White,brown
51295,Male,20-29,East Asian,Asian,black
54968,Male,30-39,White,White,brown
14713,Male,60-69,East Asian,Asian,brown
27888,Male,60-69,East Asian,White,brown
66253,Male,40-49,White,White,brown
51435,Male,20-29,White,White,blond
56994,Male,50-59,White,White,brown
56211,Male,20-29,White,White,brown
66875,Male,3-9,East Asian,Asian,bald
31953,Male,60-69,White,White,bald
22237,Female,3-9,White,White,blond
12867,Male,0-2,East Asian,Asian,black
09595,Male,40-49,Black,Black,bald
29877,Male,0-2,White,White,brown
51163,Male,10-19,Indian,Indian,black
18826,Female,20-29,White,White,blond
49981,Female,20-29,White,White,brown
42810,Male,50-59,Latino_Hispanic,Asian,gray
31272,Male,0-2,Southeast Asian,Asian,blond
20680,Male,10-19,White,Indian,black
39710,Male,20-29,East Asian,Asian,brown
54481,Male,20-29,White,White,black
56881,Male,30-39,White,White,bald
58441,Male,20-29,White,White,black
51835,Male,30-39,Middle Eastern,White,black
28015,Male,50-59,White,White,brown
17239,Male,10-19,White,White,brown
59733,Male,50-59,Indian,Indian,brown
05574,Female,20-29,East Asian,White,brown
34313,Male,70+,White,Asian,gray
42066,Male,20-29,East Asian,White,black
07182,Male,30-39,White,White,black
53837,Male,40-49,Latino_Hispanic,White,black
12927,Female,10-19,Latino_Hispanic,White,brown
30407,Male,10-19,White,White,brown
29262,Male,10-19,East Asian,Asian,black
02742,Female,70+,White,White,gray
65665,Male,0-2,White,White,blond
14532,Male,3-9,White,White,blond
60699,Female,20-29,White,White,blond
19018,Male,60-69,White,White,gray
30548,Female,60-69,Latino_Hispanic,Asian,brown
14686,Female,3-9,White,White,brown
11113,Male,20-29,White,White,brown
21919,Male,30-39,Latino_Hispanic,White,black
54433,Male,50-59,White,White,bald
33547,Female,20-29,Black,Black,black
24896,Male,40-49,Indian,Indian,brown
67768,Female,20-29,White,White,blond
15632,Male,50-59,Black,Black,black
33102,Male,40-49,White,White,bald
45129,Male,40-49,Indian,Indian,black
40597,Male,30-39,Middle Eastern,Indian,black
63913,Male,40-49,East Asian,Asian,black
48836,Female,3-9,White,White,blond
53426,Male,10-19,White,White,blond
26345,Female,20-29,White,White,bald
10566,Male,50-59,White,White,brown
34039,Male,10-19,Southeast Asian,Asian,black
42748,Male,50-59,White,White,gray
05277,Male,20-29,White,White,brown
35120,Male,0-2,White,White,blond
25068,Female,20-29,East Asian,White,black
06416,Male,30-39,East Asian,Asian,brown
52055,Female,20-29,Southeast Asian,White,brown
31051,Female,3-9,White,White,blond
30604,Male,3-9,East Asian,Asian,brown
30687,Male,30-39,White,White,brown
25972,Male,50-59,White,White,brown
01744,Female,50-59,White,White,blond
05756,Male,20-29,White,White,blond
31336,Female,70+,White,White,gray
49256,Male,3-9,Southeast Asian,Asian,brown
02834,Male,20-29,White,White,brown
12551,Male,30-39,White,White,brown
23876,Male,50-59,White,White,gray
49047,Male,50-59,White,White,gray
53867,Male,30-39,White,White,brown
04337,Female,3-9,White,White,blond
17978,Female,3-9,White,Asian,blond
17997,Female,20-29,Black,Black,black
28281,Male,40-49,Southeast Asian,Asian,brown
40827,Female,20-29,White,White,blond
00092,Male,20-29,Indian,Black,black
07087,Male,20-29,White,White,brown
01569,Male,40-49,White,White,brown
68662,Male,30-39,White,Asian,brown
01241,Male,30-39,White,White,bald
17666,Male,20-29,White,White,brown
21908,Male,10-19,White,White,red
53585,Male,50-59,White,White,gray
54755,Male,20-29,East Asian,Asian,black
36146,Male,30-39,White,White,brown
22860,Male,3-9,East Asian,White,blond
00542,Male,50-59,East Asian,Asian,black
18784,Male,60-69,Southeast Asian,Asian,gray
51020,Male,3-9,Southeast Asian,Asian,black
15867,Female,3-9,East Asian,Asian,brown
63440,Male,30-39,White,White,gray
06115,Male,20-29,East Asian,Asian,black
05757,Male,40-49,Black,Black,bald
58128,Male,50-59,White,White,brown
22211,Male,20-29,White,White,brown
31093,Male,50-59,White,White,brown
64463,Male,30-39,Indian,Indian,black
54009,Male,40-49,White,White,brown
13041,Male,50-59,White,White,brown
16324,Male,40-49,White,Asian,black
47323,Male,50-59,White,White,brown
37709,Male,20-29,White,White,brown
03585,Male,10-19,East Asian,Asian,black
22624,Male,3-9,Southeast Asian,Asian,brown
29319,Male,50-59,White,White,brown
41432,Female,3-9,White,White,blond
03267,Female,20-29,White,White,brown
36426,Male,50-59,White,White,bald
25562,Male,20-29,White,White,brown
29682,Male,20-29,White,White,brown
61164,Male,40-49,White,White,gray
13881,Male,3-9,White,White,brown
26845,Male,30-39,White,White,bald
12063,Male,20-29,White,White,black
42720,Male,40-49,White,White,gray
07902,Male,3-9,East Asian,Asian,blond
61912,Female,20-29,White,White,brown
06402,Male,3-9,Black,Black,brown
60811,Male,20-29,Southeast Asian,Black,black
13523,Male,3-9,White,White,brown
39582,Male,10-19,Black,Black,bald
21257,Male,20-29,White,White,brown
27770,Male,20-29,White,White,black
24502,Female,20-29,White,White,brown
48514,Male,40-49,White,White,gray
15291,Male,20-29,White,White,blond
55619,Male,20-29,Southeast Asian,Asian,black
64533,Male,60-69,White,White,gray
55522,Male,40-49,Black,Black,bald
69402,Male,30-39,White,White,brown
64245,Male,40-49,Black,White,bald
55785,Male,3-9,White,White,red
21426,Female,10-19,East Asian,Asian,black
58333,Male,20-29,White,Indian,brown
19038,Male,40-49,Indian,Black,black
45539,Male,3-9,East Asian,Asian,black
47516,Male,20-29,White,White,brown
68978,Male,20-29,White,White,brown
39922,Female,20-29,White,White,blond
53286,Female,20-29,Latino_Hispanic,Indian,black
17383,Male,30-39,White,White,brown
45299,Female,20-29,Indian,Indian,black
43999,Male,40-49,White,White,brown
19783,Male,0-2,White,White,brown
66637,Female,40-49,Southeast Asian,Asian,black
22345,Male,40-49,White,White,gray
23236,Male,50-59,White,White,gray
37338,Male,3-9,Black,Black,blond
22967,Male,3-9,Southeast Asian,Asian,brown
54151,Male,10-19,White,White,brown
58403,Male,50-59,Latino_Hispanic,White,gray
35037,Female,3-9,White,White,blond
05194,Male,3-9,White,White,brown
57667,Female,60-69,White,White,gray
12124,Male,30-39,White,White,brown
60154,Female,3-9,East Asian,Asian,black
51189,Male,50-59,White,White,gray
50457,Female,40-49,White,White,blond
41232,Male,50-59,White,White,brown
50944,Female,0-2,Latino_Hispanic,Asian,black
54580,Male,30-39,White,White,brown
65370,Male,30-39,White,White,brown
31130,Male,50-59,White,White,gray
35090,Male,10-19,Black,Black,black
20677,Female,70+,Southeast Asian,Asian,black
63545,Male,3-9,White,White,blond
66046,Male,10-19,White,White,brown
48746,Male,40-49,White,White,brown
09910,Female,10-19,Southeast Asian,Asian,black
52543,Male,70+,Black,White,gray
69625,Male,10-19,White,White,blond
50220,Male,50-59,White,White,gray
36932,Male,20-29,White,White,brown
24596,Female,3-9,White,White,blond
04433,Male,40-49,White,White,bald
29659,Male,40-49,Southeast Asian,Asian,black
02810,Male,20-29,Black,Black,black
28104,Male,20-29,Southeast Asian,Indian,black
51821,Male,30-39,White,White,brown
62801,Male,50-59,East Asian,White,brown
43971,Male,0-2,White,Asian,blond
28875,Male,60-69,White,White,gray
51240,Male,50-59,White,White,gray
21904,Male,3-9,Southeast Asian,Indian,brown
33619,Male,30-39,White,White,brown
37200,Male,20-29,White,White,blond
26257,Male,20-29,White,White,brown
45900,Male,30-39,White,White,brown
37556,Male,30-39,White,White,brown
28708,Male,3-9,Indian,Indian,brown
55018,Female,40-49,White,White,brown
01124,Male,40-49,White,White,brown
08173,Male,10-19,East Asian,Asian,black
41621,Male,20-29,White,White,brown
31545,Male,20-29,White,White,brown
23643,Female,20-29,East Asian,White,blond
42894,Male,30-39,Indian,Indian,black
38876,Male,30-39,White,White,black
12214,Male,60-69,Southeast Asian,Asian,gray
23220,Male,0-2,White,White,blond
02072,Male,40-49,Indian,Indian,bald
24419,Male,40-49,White,White,black
54711,Male,60-69,White,White,gray
63765,Male,3-9,Black,Asian,red
22533,Male,20-29,White,White,brown
38858,Male,40-49,Latino_Hispanic,White,brown
60417,Female,40-49,Latino_Hispanic,Asian,brown
39155,Male,60-69,Latino_Hispanic,Asian,gray
57850,Male,50-59,White,White,gray
07940,Male,20-29,Southeast Asian,Asian,black
60746,Male,40-49,White,White,bald
32954,Male,60-69,Southeast Asian,Asian,gray
03297,Male,30-39,White,White,brown
10330,Male,3-9,Southeast Asian,Asian,black
26632,Female,10-19,Black,Black,brown
39028,Male,3-9,East Asian,Asian,black
24174,Male,10-19,Southeast Asian,Asian,brown
68293,Male,40-49,White,White,brown
64835,Male,60-69,White,White,gray
07843,Male,60-69,Latino_Hispanic,White,gray
42274,Male,60-69,White,White,gray
10252,Male,50-59,White,Asian,gray
02815,Female,40-49,White,White,brown
02517,Male,30-39,White,White,black
45579,Male,30-39,White,White,brown
49638,Male,3-9,East Asian,Asian,brown
09929,Male,40-49,White,White,gray
26628,Male,30-39,White,White,brown
23651,Male,20-29,White,White,black
35425,Male,3-9,Latino_Hispanic,Indian,brown
20003,Male,30-39,White,White,brown
44390,Female,20-29,Indian,Indian,brown
25432,Male,3-9,White,Indian,brown
07546,Male,40-49,Indian,White,black
65262,Male,30-39,White,White,brown
09817,Male,50-59,East Asian,Asian,black
45405,Male,40-49,Southeast Asian,Asian,black
03948,Male,3-9,East Asian,Asian,brown
12103,Male,30-39,Black,Black,black
57274,Female,10-19,White,White,blond
46821,Male,50-59,East Asian,White,brown
47324,Female,3-9,East Asian,Asian,blond
59965,Female,3-9,Southeast Asian,Indian,brown
44874,Male,50-59,White,White,brown
05654,Male,0-2,East Asian,Asian,blond
61911,Male,50-59,White,White,gray
37742,Male,50-59,East Asian,White,gray
27018,Female,3-9,White,White,blond
04829,Male,40-49,Latino_Hispanic,White,gray
41756,Female,3-9,Latino_Hispanic,White,brown
37192,Male,40-49,Indian,Indian,gray
12942,Male,50-59,White,White,brown
35633,Male,50-59,White,White,gray
65395,Male,3-9,Southeast Asian,Black,blond
01025,Male,50-59,White,White,bald
30304,Female,3-9,East Asian,White,brown
68155,Male,40-49,White,White,blond
14896,Male,30-39,White,White,black
06447,Male,0-2,White,White,blond
48712,Male,30-39,East Asian,Asian,black
30755,Female,20-29,Black,Black,brown
24785,Male,20-29,White,White,brown
44549,Male,30-39,East Asian,White,brown
05922,Male,20-29,Middle Eastern,White,brown
55251,Female,3-9,White,Asian,brown
27778,Male,60-69,White,Asian,gray
50110,Female,0-2,East Asian,Asian,blond
37588,Male,40-49,White,White,brown
34036,Female,3-9,East Asian,Asian,brown
50823,Female,20-29,White,White,brown
02016,Female,40-49,Latino_Hispanic,Black,black
56101,Female,3-9,White,Asian,blond
10047,Male,60-69,White,White,gray
65658,Male,20-29,White,White,brown
40019,Male,20-29,Black,Black,brown
51945,Male,40-49,White,White,gray
10223,Female,20-29,White,White,brown
34412,Male,40-49,Indian,Indian,gray
29852,Female,60-69,White,White,gray
23556,Male,50-59,Southeast Asian,Asian,gray
30026,Male,20-29,East Asian,Asian,black
64321,Female,70+,Southeast Asian,Asian,black
58324,Male,20-29,White,White,brown
54166,Male,30-39,White,White,bald
46165,Male,50-59,Southeast Asian,Asian,brown
68119,Male,40-49,White,White,brown
05001,Male,50-59,Latino_Hispanic,Indian,gray
07611,Male,3-9,White,White,blond
52782,Male,40-49,White,White,brown
37888,Female,70+,White,White,gray
32483,Male,30-39,Black,Black,blond
00819,Male,10-19,White,White,brown
33915,Female,10-19,Southeast Asian,Asian,brown
35015,Male,40-49,White,White,brown
34083,Male,30-39,White,White,brown
28944,Male,30-39,White,White,brown
61114,Male,40-49,Indian,Asian,black
65556,Male,50-59,White,White,bald
27489,Male,30-39,Middle Eastern,White,brown
62497,Male,3-9,White,White,blond
46852,Female,50-59,White,White,brown
38780,Male,50-59,Latino_Hispanic,White,gray
16640,Male,30-39,White,White,brown
29522,Female,0-2,White,White,blond
29849,Male,50-59,White,White,gray
10851,Female,3-9,White,White,blond
12925,Male,50-59,White,White,gray
20311,Male,60-69,White,White,gray
14628,Male,30-39,White,White,brown
28848,Male,50-59,White,White,brown
13463,Male,0-2,White,White,brown
60488,Female,3-9,White,White,brown
46779,Female,3-9,White,White,blond
56719,Female,10-19,White,White,blond
58074,Male,40-49,White,White,black
17926,Female,30-39,Black,Black,black
02963,Female,20-29,White,White,brown
50500,Female,3-9,White,White,blond
46755,Male,50-59,White,White,brown
61953,Male,50-59,White,White,bald
56032,Male,3-9,White,White,blond
14865,Male,20-29,White,White,brown
21378,Male,30-39,White,White,brown
19631,Male,50-59,Black,Black,black
66659,Female,20-29,East Asian,Asian,brown
37610,Male,10-19,East Asian,White,brown
35070,Female,3-9,White,White,blond
39206,Female,3-9,White,White,brown
16018,Male,60-69,Southeast Asian,Indian,gray
23320,Male,20-29,Indian,Indian,black
